Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,year,month
740,CA-2017-199417,20/07/2017,20/07/2017,Same Day,PG-18895,Paul Gonzalez,Consumer,United States,Kansas City,Missouri,13666,Central,OFF-AP-19465857,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,2032.722,2017,7
741,CA-2015-101832,27/11/2015,27/11/2015,Same Day,KD-16345,Katherine Ducich,Consumer,United States,Billings,Montana,46294,West,FUR-TA-18399318,Furniture,Tables,Bush Advantage Collection Round Conference Table,1762.213,2015,11
742,US-2017-151633,28/12/2017,28/12/2017,Same Day,PO-18865,Patrick ODonnell,Consumer,United States,Henderson,Nevada,70225,West,TEC-AC-15082320,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,2937.961,2017,12
743,US-2018-116401,12/07/2018,13/07/2018,Same Day,LE-16810,Laurel Elliston,Consumer,United States,Toledo,Ohio,52477,East,TEC-MA-16774201,Technology,Machines,Zebra GX420t Direct Thermal Printer,105.267,2018,7
744,CA-2016-136681,28/04/2016,03/05/2016,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Des Moines,Iowa,41013,Central,FUR-TA-17047372,Furniture,Tables,Bevis Boat-Shaped Conference Table,218.619,2016,4
745,CA-2017-166493,28/02/2017,05/03/2017,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Rochester,New York,52094,East,FUR-FU-12235004,Furniture,Furnishings,Longer-Life Soft White Bulbs,2009.081,2017,2
746,CA-2016-153961,10/04/2016,15/04/2016,First Class,RB-19705,Roger Barcio,Home Office,United States,Linden,New Jersey,31245,East,OFF-SU-11443147,Office Supplies,Supplies,Acme Value Line Scissors,2202.647,2016,4
747,CA-2015-174759,15/04/2015,21/04/2015,Standard Class,CG-12520,Claire Gute,Consumer,United States,Wilmington,Delaware,54657,East,FUR-FU-13480849,Furniture,Furnishings,Coloredge Poster Frame,1753.974,2015,4
748,US-2017-166493,13/11/2017,16/11/2017,Second Class,RB-19705,Roger Barcio,Home Office,United States,Kansas City,Missouri,84599,Central,FUR-TA-15003418,Furniture,Tables,Chromcraft Rectangular Conference Tables,1746.495,2017,11
749,CA-2015-112280,04/11/2015,06/11/2015,First Class,JE-15745,Joel Eaton,Consumer,United States,Lawrence,Massachusetts,56911,East,FUR-TA-11254551,Furniture,Tables,Bush Advantage Collection Round Conference Table,846.412,2015,11
750,CA-2017-198539,24/07/2017,29/07/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-FA-13364020,Office Supplies,Fasteners,Staples,2677.046,2017,7
751,CA-2016-182306,14/04/2016,16/04/2016,First Class,DB-13060,Dave Brooks,Consumer,United States,Jackson,Michigan,83905,Central,TEC-PH-11187207,Technology,Phones,Panasonic Kx-TS550,2094.32,2016,4
752,CA-2015-103495,10/10/2015,11/10/2015,Same Day,SH-19975,Sally Hughsby,Corporate,United States,Houston,Texas,77041,South,TEC-AC-17239629,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,2735.833,2015,10
753,CA-2016-155514,11/01/2016,16/01/2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Salt Lake City,Utah,82416,West,OFF-BI-16328832,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1505.156,2016,1
754,US-2018-197679,09/10/2018,12/10/2018,Second Class,RB-19705,Roger Barcio,Home Office,United States,Gulfport,Mississippi,56109,South,FUR-BO-10971778,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,323.784,2018,10
755,US-2015-128557,27/04/2015,27/04/2015,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-14741173,Furniture,Furnishings,Coloredge Poster Frame,1225.137,2015,4
756,CA-2016-144852,29/05/2016,04/06/2016,Second Class,JS-15685,Jim Sink,Corporate,United States,Houston,Texas,77041,South,TEC-AC-15988766,Technology,Accessories,Microsoft Arc Touch Mouse,3005.943,2016,5
757,CA-2018-115997,04/06/2018,08/06/2018,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Mesa,Arizona,80964,West,TEC-PH-15815577,Technology,Phones,Cisco SPA 501G IP Phone,2469.845,2018,6
758,CA-2018-130815,24/05/2018,30/05/2018,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Sierra Vista,Arizona,37625,West,FUR-BO-10601759,Furniture,Bookcases,O Sullivan 4-Shelf Bookcase in Odessa Pine,2275.378,2018,5
759,CA-2018-196680,28/02/2018,08/03/2018,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Franklin,Massachusetts,60354,East,OFF-PA-14682394,Office Supplies,Paper,Xerox 1967,1345.009,2018,2
760,CA-2015-192493,15/07/2015,18/07/2015,Same Day,IM-15070,Irene Maddox,Consumer,United States,Louisville,Colorado,34173,West,TEC-CO-10876771,Technology,Copiers,Canon Image Class D660 Copier,111.509,2015,7
761,CA-2017-172561,14/01/2017,18/01/2017,First Class,LC-16885,Lena Creighton,Consumer,United States,San Diego,California,92105,West,OFF-FA-11832243,Office Supplies,Fasteners,Advantus Push Pins,3333.753,2017,1
762,US-2017-103396,01/10/2017,04/10/2017,Same Day,LE-16810,Laurel Elliston,Consumer,United States,Akron,Ohio,71254,East,TEC-AC-10254735,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,2389.73,2017,10
763,US-2017-122833,13/02/2017,18/02/2017,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Quincy,Illinois,45949,Central,OFF-LA-10207016,Office Supplies,Labels,Avery 509,1990.407,2017,2
764,US-2017-199417,16/05/2017,22/05/2017,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Decatur,Alabama,71137,South,FUR-BO-19338339,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,206.93,2017,5
765,US-2015-145242,22/05/2015,24/05/2015,First Class,RB-19705,Roger Barcio,Home Office,United States,Mesa,Arizona,44018,West,OFF-ST-12927545,Office Supplies,Storage,Safco Industrial Wire Shelving,2163.587,2015,5
766,CA-2015-186159,30/04/2015,05/05/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Des Moines,Iowa,82536,Central,TEC-AC-14346217,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,58.381,2015,4
767,CA-2017-142701,04/10/2017,10/10/2017,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Fort Worth,Texas,68171,South,FUR-CH-13423255,Furniture,Chairs,Hon 4700 Series Task Chair,2902.324,2017,10
768,CA-2018-174609,06/02/2018,08/02/2018,Same Day,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Kentucky,53907,South,OFF-EN-14933559,Office Supplies,Envelopes,Colored Envelopes,562.774,2018,2
769,CA-2015-136509,29/05/2015,01/06/2015,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Henderson,Nevada,38163,West,OFF-BI-16393623,Office Supplies,Binders,Wilson Jones Custom Binder Spines and Labels,2272.944,2015,5
770,US-2015-166910,25/04/2015,25/04/2015,Same Day,CC-12670,Craig Carreira,Consumer,United States,Gulfport,Mississippi,96402,South,TEC-CO-14516136,Technology,Copiers,Sharp AL-1530CS Digital Copier,2014.203,2015,4
771,CA-2016-128080,17/06/2016,22/06/2016,Second Class,AA-10375,Allen Armold,Consumer,United States,Urbandale,Iowa,25127,Central,TEC-AC-16877413,Technology,Accessories,Microsoft Arc Touch Mouse,1233.242,2016,6
772,CA-2015-190802,05/07/2015,06/07/2015,Same Day,PN-18775,Parhena Norris,Home Office,United States,Columbus,Indiana,43229,Central,FUR-FU-12317607,Furniture,Furnishings,Aluminum Document Frame,2785.904,2015,7
773,US-2017-118198,10/06/2017,15/06/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oklahoma City,Oklahoma,85499,Central,OFF-AR-17618016,Office Supplies,Art,BIC Brite Liner Highlighters,424.519,2017,6
774,CA-2017-153546,11/10/2017,11/10/2017,Same Day,GH-14485,Gene Hale,Corporate,United States,Nashville,Tennessee,37064,South,FUR-TA-18880342,Furniture,Tables,Chromcraft Rectangular Conference Tables,3165.103,2017,10
775,CA-2017-128152,07/03/2017,08/03/2017,Same Day,DB-13120,David Bremer,Corporate,United States,Chester,Pennsylvania,54124,East,TEC-PH-11237362,Technology,Phones,Cisco SPA 501G IP Phone,1243.642,2017,3
776,CA-2018-169588,29/07/2018,01/08/2018,Same Day,JE-16165,Justin Ellison,Corporate,United States,Cottage Grove,Minnesota,34045,Central,TEC-PH-10130589,Technology,Phones,AT&T TR1909W,1295.819,2018,7
777,CA-2018-150012,14/07/2018,19/07/2018,First Class,PO-18865,Patrick ODonnell,Consumer,United States,Pittsburgh,Pennsylvania,48974,East,OFF-EN-19464553,Office Supplies,Envelopes,Poly String Tie Envelopes,1839.127,2018,7
778,CA-2018-127938,27/05/2018,01/06/2018,First Class,NK-18490,Neil Knudson,Home Office,United States,Portland,Oregon,97206,West,OFF-SU-19649211,Office Supplies,Supplies,Staple remover,1101.657,2018,5
779,CA-2017-186951,26/05/2017,29/05/2017,Second Class,HA-14920,Helen Andreada,Consumer,United States,Baltimore,Maryland,39312,East,FUR-BO-11780388,Furniture,Bookcases,Sauder Barrister Bookcases,2333.185,2017,5
780,US-2016-126475,19/02/2016,23/02/2016,Second Class,BH-11710,Brosina Hoffman,Consumer,United States,New Orleans,Louisiana,35576,South,FUR-FU-16199861,Furniture,Furnishings,Eldon Wave Desk Accessories,3296.437,2016,2
781,CA-2018-169588,16/08/2018,22/08/2018,Second Class,JE-16165,Justin Ellison,Corporate,United States,San Antonio,Texas,78207,South,OFF-LA-12295425,Office Supplies,Labels,Avery 511,2561.255,2018,8
782,CA-2015-152873,01/07/2015,07/07/2015,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Henderson,Kentucky,76461,South,OFF-LA-18604096,Office Supplies,Labels,Avery 480,261.162,2015,7
783,US-2017-190388,20/01/2017,20/01/2017,Same Day,AD-10180,Alan Dominguez,Home Office,United States,Plainfield,New Jersey,96655,East,TEC-PH-14125747,Technology,Phones,Cisco SPA 501G IP Phone,1317.979,2017,1
784,CA-2016-167673,10/12/2016,15/12/2016,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Great Falls,Montana,75106,West,OFF-ST-11488335,Office Supplies,Storage,Safco Industrial Wire Shelving,2623.562,2016,12
785,CA-2015-196246,11/08/2015,19/08/2015,Standard Class,LC-17140,Logan Currie,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-16380211,Technology,Machines,Zebra GX420t Direct Thermal Printer,823.036,2015,8
786,US-2017-107146,05/09/2017,10/09/2017,Second Class,AA-10375,Allen Armold,Consumer,United States,Baltimore,Maryland,92578,East,OFF-EN-18069153,Office Supplies,Envelopes,Security-Tint Envelopes,767.819,2017,9
787,CA-2017-162888,03/08/2017,05/08/2017,Same Day,NP-18670,Nora Paige,Consumer,United States,Grand Rapids,Michigan,70913,Central,OFF-PA-16678830,Office Supplies,Paper,Easy-staple paper,2708.339,2017,8
788,US-2018-173149,08/09/2018,09/09/2018,Same Day,BH-11710,Brosina Hoffman,Consumer,United States,Franklin,Massachusetts,38194,East,OFF-BI-15422262,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,1113.029,2018,9
789,CA-2018-161498,15/08/2018,18/08/2018,Same Day,JD-15895,Jonathan Doherty,Corporate,United States,Waynesboro,Virginia,38697,South,OFF-BI-17510091,Office Supplies,Binders,GBC VeloBinder Manual Binding System,2004.625,2018,8
790,US-2016-105943,01/10/2016,04/10/2016,Second Class,JB-15925,Joni Blumstein,Consumer,United States,Springfield,Ohio,80748,East,FUR-CH-16361721,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,2467.147,2016,10
791,CA-2017-183521,11/10/2017,16/10/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Las Vegas,Nevada,30577,West,TEC-CO-14868538,Technology,Copiers,Canon PC1080F Personal Copier,3187.467,2017,10
792,US-2017-121884,31/07/2017,04/08/2017,Second Class,DV-13045,Darrin Van Huff,Corporate,United States,Lakeland,Florida,79016,South,FUR-FU-10709427,Furniture,Furnishings,Longer-Life Soft White Bulbs,1056.53,2017,7
793,US-2016-104234,19/11/2016,22/11/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Bristol,Tennessee,27195,South,TEC-MA-11283911,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2527.951,2016,11
794,US-2018-126518,11/01/2018,17/01/2018,Standard Class,EB-13870,Emily Burns,Consumer,United States,New Albany,Indiana,52431,Central,OFF-SU-15069302,Office Supplies,Supplies,Premier Automatic Letter Opener,710.928,2018,1
795,CA-2017-166542,02/12/2017,05/12/2017,Same Day,JE-16165,Justin Ellison,Corporate,United States,Grand Rapids,Michigan,63258,Central,TEC-MA-14771825,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1867.147,2017,12
796,CA-2016-118242,14/07/2016,22/07/2016,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Urbandale,Iowa,24195,Central,OFF-AR-10417616,Office Supplies,Art,Dixon Oriole Pencils,813.94,2016,7
797,US-2017-111542,02/09/2017,09/09/2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-19955759,Furniture,Tables,Bevis Boat-Shaped Conference Table,496.374,2017,9
798,CA-2018-140549,25/09/2018,28/09/2018,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Green Bay,Wisconsin,50823,Central,TEC-MA-10612531,Technology,Machines,Canon imageCLASS MF7460,1979.463,2018,9
799,CA-2018-109963,03/01/2018,06/01/2018,First Class,LC-16885,Lena Creighton,Consumer,United States,Norman,Oklahoma,51027,Central,TEC-AC-17740538,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,1801.48,2018,1
800,CA-2015-189372,23/02/2015,23/02/2015,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94110,West,TEC-PH-13311279,Technology,Phones,AT&T TR1909W,3401.763,2015,2
801,US-2015-180980,06/08/2015,07/08/2015,Same Day,AH-10210,Alan Hwang,Consumer,United States,Cottage Grove,Minnesota,81707,Central,OFF-FA-14978656,Office Supplies,Fasteners,Advantus Push Pins,3485.114,2015,8
802,CA-2017-120585,25/09/2017,29/09/2017,First Class,HK-14890,Heather Kirkland,Corporate,United States,Salem,Oregon,78583,West,TEC-AC-16228596,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,880.835,2017,9
803,CA-2018-168674,18/04/2018,21/04/2018,First Class,ON-18715,Odella Nelson,Corporate,United States,Decatur,Illinois,64565,Central,FUR-TA-11124878,Furniture,Tables,Bevis Boat-Shaped Conference Table,21.597,2018,4
804,CA-2016-183406,12/04/2016,20/04/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Fort Lauderdale,Florida,71432,South,TEC-AC-15879622,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,792.651,2016,4
805,US-2015-146861,09/04/2015,13/04/2015,First Class,RC-19960,Ryan Crowe,Consumer,United States,Fairfield,Connecticut,43390,East,TEC-AC-19942834,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,2557.842,2015,4
806,US-2017-153546,02/04/2017,04/04/2017,First Class,GH-14485,Gene Hale,Corporate,United States,Urbandale,Iowa,87616,Central,TEC-MA-17942448,Technology,Machines,Zebra GX420t Direct Thermal Printer,11.342,2017,4
807,CA-2016-158540,20/04/2016,26/04/2016,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Great Falls,Montana,52380,West,FUR-CH-18584989,Furniture,Chairs,Hon 4700 Series Task Chair,1490.069,2016,4
808,US-2018-169558,17/06/2018,19/06/2018,First Class,DB-13060,Dave Brooks,Consumer,United States,Independence,Missouri,72190,Central,OFF-LA-15317906,Office Supplies,Labels,Avery 473,2119.623,2018,6
809,US-2016-126302,26/03/2016,29/03/2016,First Class,AG-10270,Alejandro Grove,Consumer,United States,Fremont,Nebraska,99832,Central,FUR-FU-12986552,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,1281.174,2016,3
810,CA-2018-107936,10/12/2018,15/12/2018,First Class,KB-16600,Ken Brennan,Corporate,United States,Orem,Utah,33462,West,TEC-PH-17416881,Technology,Phones,AT&T TR1909W,683.72,2018,12
811,US-2017-188647,18/06/2017,25/06/2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Gulfport,Mississippi,14394,South,TEC-MA-16682264,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,2434.856,2017,6
812,CA-2017-128152,21/05/2017,26/05/2017,Standard Class,DB-13120,David Bremer,Corporate,United States,Fremont,Nebraska,32776,Central,OFF-SU-10640782,Office Supplies,Supplies,Premier Automatic Letter Opener,2145.996,2017,5
813,US-2016-171314,27/12/2016,31/12/2016,Second Class,KB-16585,Ken Black,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-11635366,Technology,Phones,Panasonic Kx-TS550,2984.31,2016,12
814,CA-2015-109123,20/06/2015,23/06/2015,First Class,MS-17980,Michael Stewart,Corporate,United States,Mount Vernon,New York,62844,East,OFF-BI-13236994,Office Supplies,Binders,Avery Heavy-Duty EZD Binder,1756.337,2015,6
815,US-2017-183320,12/02/2017,18/02/2017,Second Class,IM-15070,Irene Maddox,Consumer,United States,Warwick,New Jersey,76252,East,OFF-ST-15220474,Office Supplies,Storage,Fellowes Super Stor/Drawer,1228.695,2017,2
816,CA-2017-111746,27/08/2017,04/09/2017,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,South,FUR-BO-10337345,Furniture,Bookcases,O Sullivan Living Dimensions 2-Shelf Bookcases,2761.001,2017,8
817,US-2016-171314,22/11/2016,27/11/2016,First Class,KB-16585,Ken Black,Corporate,United States,Tucson,Arizona,27397,West,OFF-BI-14816345,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,493.21,2016,11
818,CA-2017-132914,31/07/2017,04/08/2017,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Salem,Oregon,43994,West,TEC-CO-11550417,Technology,Copiers,Sharp AL-1530CS Digital Copier,2026.279,2017,7
819,CA-2017-127190,25/11/2017,26/11/2017,Same Day,AA-10480,Andrew Allen,Consumer,United States,Lakeville,Minnesota,84542,Central,FUR-FU-14843397,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,3389.78,2017,11
820,CA-2017-176962,16/02/2017,21/02/2017,Second Class,KB-16600,Ken Brennan,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-12345711,Technology,Accessories,Microsoft Arc Touch Mouse,1131.822,2017,2
821,CA-2018-179129,04/12/2018,11/12/2018,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Louisville,Kentucky,30807,South,OFF-AP-15648416,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,352.526,2018,12
822,CA-2017-108270,06/06/2017,12/06/2017,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Sacramento,California,90820,West,OFF-FA-17945220,Office Supplies,Fasteners,Bagged Rubber Bands,885.507,2017,6
823,CA-2017-109108,04/11/2017,09/11/2017,First Class,DN-13690,Duane Noonan,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-17145319,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,3339.029,2017,11
824,CA-2018-103794,31/10/2018,06/11/2018,Standard Class,DS-13180,David Smith,Corporate,United States,Sierra Vista,Arizona,78692,West,FUR-TA-15589281,Furniture,Tables,KI Conference Tables,190.193,2018,10
825,CA-2015-167649,08/06/2015,13/06/2015,Second Class,GT-14755,Guy Thornton,Consumer,United States,Eagan,Minnesota,10110,Central,TEC-AC-12886829,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,283.153,2015,6
826,CA-2016-171137,14/04/2016,14/04/2016,Same Day,KH-16690,Kristen Hastings,Corporate,United States,Salem,Oregon,10648,West,OFF-ST-11676269,Office Supplies,Storage,Eldon Portable Mobile Manager,2404.379,2016,4
827,CA-2016-149634,29/08/2016,01/09/2016,Same Day,AD-10180,Alan Dominguez,Home Office,United States,Marysville,Washington,26843,West,OFF-ST-15488025,Office Supplies,Storage,SAFCO Boltless Steel Shelving,2869.629,2016,8
828,CA-2018-131544,02/11/2018,02/11/2018,Same Day,BS-11590,Brendan Sweed,Corporate,United States,Springfield,Illinois,89760,Central,FUR-TA-16078057,Furniture,Tables,Bush Advantage Collection Round Conference Table,2881.687,2018,11
829,US-2018-185726,09/02/2018,13/02/2018,Second Class,JC-16105,Julie Creighton,Corporate,United States,San Francisco,California,94110,West,OFF-PA-16443567,Office Supplies,Paper,Easy-staple paper,529.315,2018,2
830,CA-2017-183695,18/07/2017,18/07/2017,Same Day,JD-15895,Jonathan Doherty,Corporate,United States,Saint Paul,Minnesota,62194,Central,TEC-PH-11386477,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2564.882,2017,7
831,CA-2018-178966,07/01/2018,12/01/2018,Second Class,GH-14485,Gene Hale,Corporate,United States,Omaha,Nebraska,73719,Central,TEC-CO-10914547,Technology,Copiers,Hewlett Packard 610 Color Digital Copier/Printer,906.754,2018,1
832,CA-2015-101658,06/11/2015,08/11/2015,Same Day,HK-14890,Heather Kirkland,Corporate,United States,Urbandale,Iowa,57823,Central,FUR-TA-18920640,Furniture,Tables,Bevis Boat-Shaped Conference Table,3046.359,2015,11
833,CA-2015-163372,18/03/2015,25/03/2015,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Plainfield,New Jersey,90546,East,TEC-CO-10814426,Technology,Copiers,Hewlett Packard 610 Color Digital Copier/Printer,141.376,2015,3
834,US-2018-135027,24/08/2018,26/08/2018,First Class,VW-21775,Victoria Wilson,Corporate,United States,Lawrence,Massachusetts,54231,East,TEC-MA-19105808,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1250.385,2018,8
835,US-2015-196068,17/08/2015,21/08/2015,First Class,AH-10195,Alan Haines,Corporate,United States,Jackson,Mississippi,56824,South,TEC-PH-16647377,Technology,Phones,GE 30524EE4,295.996,2015,8
836,CA-2015-167177,06/03/2015,12/03/2015,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Fairfield,Connecticut,90903,East,FUR-FU-11284063,Furniture,Furnishings,Eldon Wave Desk Accessories,135.929,2015,3
837,CA-2015-196068,15/07/2015,22/07/2015,Standard Class,AH-10195,Alan Haines,Corporate,United States,Dover,Delaware,12933,East,FUR-BO-17271837,Furniture,Bookcases,Bush Somerset Collection Bookcase,2778.169,2015,7
838,CA-2017-140306,05/06/2017,08/06/2017,Second Class,RB-19465,Rick Bensley,Home Office,United States,Evansville,Indiana,46016,Central,TEC-AC-18414832,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,2116.97,2017,6
839,CA-2016-101217,13/12/2016,17/12/2016,First Class,CG-12520,Claire Gute,Consumer,United States,Indianapolis,Indiana,47201,Central,TEC-AC-14480410,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,2766.323,2016,12
840,CA-2017-165973,19/02/2017,23/02/2017,Second Class,SO-20335,Sean ODonnell,Consumer,United States,Newark,New Jersey,90135,East,OFF-AP-17059261,Office Supplies,Appliances,Holmes Odor Grabber,1151.975,2017,2
841,CA-2018-119871,01/09/2018,08/09/2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Fairfield,Connecticut,29893,East,OFF-AP-18929511,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector,2356.105,2018,9
842,CA-2017-144020,26/07/2017,31/07/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Norman,Oklahoma,20891,Central,FUR-BO-14895978,Furniture,Bookcases,Sauder Barrister Bookcases,1581.344,2017,7
843,CA-2018-124452,16/01/2018,20/01/2018,Second Class,DK-13225,Dean Katz,Corporate,United States,Dover,Delaware,13068,East,OFF-SU-13937924,Office Supplies,Supplies,Fiskars Softgrip Scissors,1882.499,2018,1
844,CA-2018-172098,07/11/2018,12/11/2018,Standard Class,JM-15250,Janet Martin,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-16729618,Office Supplies,Storage,Safco Industrial Wire Shelving,2629.981,2018,11
845,CA-2018-140549,03/11/2018,07/11/2018,First Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Chester,Pennsylvania,75838,East,TEC-CO-16777424,Technology,Copiers,Canon PC1080F Personal Copier,1624.771,2018,11
846,CA-2018-159878,22/03/2018,28/03/2018,Second Class,HA-14920,Helen Andreada,Consumer,United States,Bossier City,Louisiana,70820,South,TEC-AC-16431603,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,1464.513,2018,3
847,CA-2018-124452,30/07/2018,02/08/2018,Second Class,DK-13225,Dean Katz,Corporate,United States,Portland,Oregon,97206,West,TEC-CO-15452935,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,584.273,2018,7
848,US-2018-189551,17/12/2018,24/12/2018,Standard Class,SO-20335,Sean ODonnell,Consumer,United States,Edmond,Oklahoma,35301,Central,FUR-FU-14015044,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,3280.119,2018,12
849,CA-2016-126302,14/06/2016,19/06/2016,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Greensboro,North Carolina,70447,South,OFF-AR-17443265,Office Supplies,Art,Dixon Oriole Pencils,2789.044,2016,6
850,CA-2018-140441,14/09/2018,21/09/2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,Great Falls,Montana,10902,West,TEC-PH-18720251,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,3017.867,2018,9
851,CA-2015-155724,02/08/2015,04/08/2015,First Class,DB-13120,David Bremer,Corporate,United States,Montgomery,Alabama,17836,South,OFF-FA-16096391,Office Supplies,Fasteners,Advantus Push Pins,3246.01,2015,8
852,CA-2018-174609,08/08/2018,13/08/2018,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Pittsburgh,Pennsylvania,58033,East,OFF-EN-14078015,Office Supplies,Envelopes,Staple envelope,736.877,2018,8
853,CA-2015-163372,18/06/2015,26/06/2015,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New Albany,Indiana,54884,Central,OFF-AP-17556058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,1989.673,2015,6
854,CA-2015-133807,13/03/2015,18/03/2015,Second Class,BH-11710,Brosina Hoffman,Consumer,United States,Henderson,Nevada,48170,West,OFF-ST-15112711,Office Supplies,Storage,Tennsco Lockers Gray,1540.639,2015,3
855,CA-2017-189733,21/03/2017,25/03/2017,Second Class,JH-15910,Jonathan Howell,Consumer,United States,Dover,Delaware,93461,East,FUR-CH-13551099,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,520.975,2017,3
856,CA-2015-167894,13/05/2015,18/05/2015,First Class,JS-15685,Jim Sink,Corporate,United States,Las Vegas,Nevada,86957,West,TEC-MA-16280761,Technology,Machines,Zebra GX420t Direct Thermal Printer,3241.436,2015,5
857,US-2016-144852,25/09/2016,26/09/2016,Same Day,JS-15685,Jim Sink,Corporate,United States,Evanston,Illinois,18487,Central,OFF-AR-13463308,Office Supplies,Art,Sanford Liquid Accent Highlighters,975.548,2016,9
858,CA-2015-166444,29/11/2015,04/12/2015,Second Class,JC-16105,Julie Creighton,Corporate,United States,Bloomington,Illinois,78697,Central,FUR-TA-10550972,Furniture,Tables,Bush Advantage Collection Round Conference Table,347.742,2015,11
